time,hat{D_{w}},hat{D_{q}},theta,e_{theta},tau_{q}
6,0.935807545270833,2.96464040750259,0.177664354074127,-0.003131428874694,16.8481051921844
6.1,1.03478224526569,2.56855948706935,0.177780900701453,-0.003247975502021,14.5591348409653
6.2,1.11719736343974,2.16406913341541,0.177913995310535,-0.003381070111102,13.6353194713593
6.3,1.18927849790869,1.81665076143723,0.178003039736536,-0.003470114537103,13.4824603796005
6.4,1.23604524411433,1.42326002423674,0.178041048884259,-0.003508123684826,13.4128823876381
6.5,1.26729338813006,1.11981133587466,0.178049128181331,-0.003516202981898,12.6150697469711
6.6,1.29238856031232,0.782621558934091,0.178030087596831,-0.003497162397398,16.6479021310806
6.7,1.31345761008019,0.504804935234436,0.177975545542254,-0.003442620342821,13.70739787817
6.8,1.32332958556455,0.260231374947801,0.177904677706711,-0.003371752507278,14.9486631155014
6.9,1.31210951327962,0.011273065379972,0.177774629852484,-0.003241704653051,15.0826126337051
7,1.28298071133516,-0.230447776083905,0.177684568503432,-0.003151643303999,18.223549425602
7.1,1.2446882967136,-0.333881349309018,0.17755809118914,-0.003025165989707,18.7888517975807
7.2,1.20337568931754,-0.49223604993009,0.177430934019624,-0.002898008820191,16.5827870368958
7.3,1.16445255386296,-0.603153413712198,0.177272054277169,-0.002739129077736,21.1511239409447
7.4,1.12234702147516,-0.684696833961853,0.177210395858338,-0.002677470658905,21.78825289011
7.5,1.06723719415898,-0.748993549801654,0.177201433975743,-0.00266850877631,17.8296029567719
7.6,1.00161869371158,-0.805808961558246,0.177189981948867,-0.002657056749434,24.3568316102028
7.7,0.931618484481023,-0.795171849160976,0.177172917818652,-0.002639992619219,24.8351395130157
7.8,0.860654146455897,-0.811920058375886,0.177170175914787,-0.002637250715354,24.6505886316299
7.9,0.791651926130005,-0.840685990074179,0.177151630118109,-0.002618704918676,28.1518518924713
8,0.731340539854432,-0.777600859781691,0.177132221260995,-0.002599296061562,28.261587023735
8.1,0.677410166917267,-0.767360018047593,0.177139206194949,-0.002606280995516,22.7268293499947
8.2,0.616267878600616,-0.733409238347233,0.177135805486045,-0.002602880286612,23.5938087105751
8.3,0.549189028872591,-0.68008134173283,0.177144161303395,-0.002611236103962,22.6266756653786
8.4,0.485593146865835,-0.654522326147248,0.177137935381434,-0.002605010182001,23.3561381697655
8.5,0.433490111787604,-0.61025120836283,0.177143319488799,-0.002610394289366,22.8145211935043
8.6,0.396865331580387,-0.56672179933017,0.177149314096171,-0.002616388896738,21.705150604248
8.7,0.36574959615811,-0.601712401325005,0.177158045285718,-0.002625120086285,21.5256467461586
8.8,0.331744420130623,-0.590560852092646,0.177168493635347,-0.002635568435915,17.9871529340744
8.9,0.297406893242911,-0.565854947134486,0.177169082819206,-0.002636157619773,21.0455045104027
9,0.268360053950972,-0.574523421285393,0.177181468423821,-0.002648543224388,20.7805037498474
9.1,0.252748006094508,-0.627478735182283,0.17718341375809,-0.002650488558658,20.9158509969711
9.2,0.257245510350662,-0.619361316169194,0.177192917879455,-0.002659992680022,22.703130543232
9.3,0.266375155642726,-0.68620986395,0.177198046433726,-0.002665121234293,21.4932918548584
9.4,0.274183738945678,-0.703908382198195,0.177189784414909,-0.002656859215476,22.2802460193634
9.5,0.280844649216873,-0.766007875529992,0.17718138575506,-0.002648460555627,23.0636119842529
9.6,0.293550157669834,-0.859964283125089,0.177184277054265,-0.002651351854832,20.331534743309
9.7,0.319570944287512,-0.913829354109388,0.177176421205648,-0.002643496006215,20.94437032938
9.8,0.360546095709577,-0.967399834067676,0.177162850503765,-0.002629925304332,18.9343869686127
9.9,0.407078257912335,-1.03927002794635,0.177149808404829,-0.002616883205396,20.0036406517029
