step,EvalAverageReward
1000,-84.8485072051109
2000,-93.5986446958417
3000,-99.215021108455
4000,-91.871582926142
5000,-91.1279290800077
6000,-83.4731249952598
7000,-88.0597057580762
8000,-88.0186913548314
9000,-90.5166784107845
10000,-90.2842686343628
11000,-91.781393371918
12000,-86.0050519563213
13000,-89.1273429032869
14000,-91.1132856335744
15000,-87.5502145068473
16000,-93.6909291127282
17000,-90.761164173426
18000,-95.0404590901723
19000,-94.6622083918643
20000,-99.5348669669714
21000,-83.139230140187
22000,-88.3059103949892
23000,-95.2835507782027
24000,-96.4010102651951
25000,-92.4245848258413
26000,-92.6028295981081
27000,-86.67655372841
28000,-92.2442172165932
29000,-95.5954654087418
30000,-90.0040070728378
31000,-87.1025894201608
32000,-91.3297648025631
33000,-92.7640031175718
34000,-99.3254252974524
35000,-88.0487950845439
36000,-82.6804350491489
37000,-91.404196398776
38000,-94.5781481040717
39000,-101.881007154419
40000,-95.5902980427961
41000,-89.8456887829181
42000,-99.3740139621108
43000,-93.1040869693873
44000,-87.8514195918568
45000,-86.5604600864903
46000,-91.5998635180211
47000,-96.3933080648736
48000,-92.3545727596179
49000,-94.188340110756
50000,-98.970133920302
51000,-89.3832866974056
52000,-89.0437880296769
53000,-99.5330248487685
54000,-94.7100322942443
55000,-91.7378928864277
56000,-97.9823347109074
57000,-86.2485570052384
58000,-97.5949932463042
59000,-91.8544784002262
60000,-87.2272856568281
61000,-91.14878899179
62000,-93.5144108231667
63000,-87.6770923854433
64000,-93.1101642362307
65000,-93.0938233056887
66000,-92.9183995289843
67000,-93.1358037392593
68000,-98.3272012135459
69000,-88.7136159552341
70000,-86.4670060928308
71000,-89.6990221088723
72000,-89.873718573221
73000,-85.4864938970416
74000,-83.9495307675546
75000,-85.2271543291426
76000,-95.2505530710904
77000,-87.4996678470468
78000,-88.0015822349273
79000,-86.2182817602848
80000,-93.0230371314275
81000,-93.4805826171675
82000,-93.1397466916362
83000,-91.6194231766088
84000,-95.3559191602263
85000,-90.8353305676452
86000,-85.0421211006082
87000,-89.3603799893407
88000,-85.6669967976965
89000,-93.5617165833279
90000,-99.7979319951756
91000,-91.9683744458371
92000,-92.0894458844255
93000,-95.7466348106247
94000,-90.6738040678572
95000,-97.2443519218012
96000,-98.6562786046143
97000,-94.5111889341316
98000,-93.6756960882554
99000,-87.6103215631137
100000,-96.7230268535572
101000,-89.7716054087452
102000,-77.1014352855725
103000,-34.5442784942134
104000,-15.2850664631104
105000,-11.1130104745105
106000,-8.96260230263623
107000,-7.75642473720523
108000,-7.63502944760493
109000,-8.52398269762887
110000,-8.39248371274214
111000,-7.84890883596714
112000,-7.43452640468628
113000,-7.09834788979488
114000,-6.49726378313184
115000,-6.41228814482409
116000,-6.26701867473237
117000,-6.14865619411259
118000,-6.10653752818748
119000,-6.38561609061542
120000,-6.20318096406402
121000,-5.80497383168571
122000,-6.38711666414763
123000,-5.35812918199151
124000,-5.08142349886551
125000,-4.84075083838915
126000,-4.55655383760748
127000,-4.37350292274526
128000,-4.16535651036295
129000,-4.01306448016569
130000,-3.74221035707162
131000,-3.58061874761475
132000,-3.59313264769266
133000,-3.55868414234515
134000,-3.69616318740205
135000,-3.69270426508563
136000,-3.60742965675174
137000,-3.54418589812483
138000,-3.44898443538274
139000,-3.42060251427485
140000,-3.48377730487623
141000,-3.22694072568106
142000,-3.1403912269382
143000,-3.10856906035243
144000,-3.09199620475577
145000,-3.1955215341697
146000,-3.12171345905327
147000,-3.31245141298585
148000,-3.21865953145113
149000,-3.16910017565799
150000,-3.23796666398867
151000,-3.18731612332731
152000,-3.35540562052597
153000,-3.3183644320447
154000,-3.46762305488515
155000,-3.4594581429323
156000,-3.57609205153064
157000,-3.51209104472797
158000,-3.57907938550298
159000,-3.55355426639741
160000,-3.70019369466941
161000,-3.53791140962456
162000,-3.43953684076929
