step,EvalAverageReward
1000.0,-21.438211971819428
2000.0,-20.390974131057426
3000.0,-21.800638402642928
4000.0,-20.526101956345126
5000.0,-21.026856546593027
6000.0,-21.422946419752027
7000.0,-20.609884529935727
8000.0,-21.096914886138126
9000.0,-21.226904817076125
10000.0,-21.123054735791627
11000.0,-20.327074261309225
12000.0,-20.493458662784327
13000.0,-20.803894213613926
14000.0,-20.568068455573528
15000.0,-21.175300203581525
16000.0,-20.719039283422028
17000.0,-20.537139181369625
18000.0,-20.257611287035328
19000.0,-20.625980072358026
20000.0,-20.813203677838427
21000.0,-21.002803846100527
22000.0,-20.525989584421726
23000.0,-20.733382204433926
24000.0,-20.687756790534728
25000.0,-21.034620232070825
26000.0,-20.113693094106626
27000.0,-20.439134936058128
28000.0,-21.652366857061725
29000.0,-21.773367486279028
30000.0,-20.742796182101227
31000.0,-21.441866992861026
32000.0,-20.476166833604925
33000.0,-20.958187031918126
34000.0,-21.019669026909327
35000.0,-20.914868478733425
36000.0,-20.664880620471628
37000.0,-20.665584280612226
38000.0,-20.417792398561428
39000.0,-20.088625887438027
40000.0,-20.452164096197727
41000.0,-21.115601850395027
42000.0,-20.258126883151025
43000.0,-21.645836189967827
44000.0,-20.765295787249226
45000.0,-20.818168577820025
46000.0,-20.850486230261726
47000.0,-20.582373237411026
48000.0,-20.279073163438827
49000.0,-21.014283560686327
50000.0,-20.673840396243325
51000.0,-20.493509701243926
52000.0,-20.618970975734626
53000.0,-21.050383853267025
54000.0,-20.877311968436928
55000.0,-20.621910743660727
56000.0,-21.552392588196128
57000.0,-20.737437609772826
58000.0,-20.556619668867825
59000.0,-20.541991995401528
60000.0,-20.260603122675928
61000.0,-20.945946726577425
62000.0,-20.763591036565128
63000.0,-21.020719133434326
64000.0,-21.453617073100126
65000.0,-21.226947527729727
66000.0,-20.584359342331226
67000.0,-20.630715479327826
68000.0,-20.395123193741828
69000.0,-20.507275234033727
70000.0,-20.189653886517128
71000.0,-20.627495056711627
72000.0,-20.577913893191027
73000.0,-20.944253787747027
74000.0,-21.594813362365628
75000.0,-20.287813186451725
76000.0,-20.569840504024725
77000.0,-20.892961585587027
78000.0,-21.553249342999127
79000.0,-21.108617400977728
80000.0,-20.934593490561525
81000.0,-21.120937651827226
82000.0,-20.268643253175828
83000.0,-21.299638675696627
84000.0,-21.130344588852328
85000.0,-20.586682334128227
86000.0,-20.471465758043927
87000.0,-21.251816193424027
88000.0,-20.355283306007625
89000.0,-20.811343420616026
90000.0,-20.145881948263828
91000.0,-20.938214863181027
92000.0,-21.356364090523826
93000.0,-20.590247212413125
94000.0,-20.744569496301825
95000.0,-20.976415194932027
96000.0,-20.659906731942826
97000.0,-20.810275320169026
98000.0,-20.092346319993727
99000.0,-20.934283772921027
100000.0,-20.466067326906128
101000.0,-19.429739208103626
102000.0,-18.511340108549128
103000.0,-16.635237610473325
104000.0,-16.398867516149327
105000.0,-14.176782049126224
106000.0,-12.612635809458924
107000.0,-11.766070412168824
108000.0,-9.038397222614094
109000.0,-6.680146290650905
110000.0,-4.762533710413026
111000.0,-3.713558382006875
112000.0,-3.390370076151865
113000.0,-3.541621391080515
114000.0,-3.774635310572625
115000.0,-3.113964139792265
116000.0,-2.619617461395925
117000.0,-2.459287867574175
118000.0,-2.273943089235595
119000.0,-2.2413040202582852
120000.0,-2.067129479319075
121000.0,-1.977165792487205
122000.0,-1.855739360730578
123000.0,-1.7848112155511608
124000.0,-1.750477984758589
125000.0,-1.7293623104426858
126000.0,-1.695531558962195
127000.0,-1.657187232141895
128000.0,-1.6446191352076829
129000.0,-1.628016207834445
130000.0,-1.6042023920521729
131000.0,-1.602230434978678
132000.0,-1.570945845308826
133000.0,-1.561967580846471
134000.0,-1.556169090783298
135000.0,-1.535039799010445
136000.0,-1.531180567882545
137000.0,-1.524917505640797
138000.0,-1.5167417182147531
139000.0,-1.506759689110039
140000.0,-1.509727440855339
141000.0,-1.490370173078008
142000.0,-1.492385662059187
143000.0,-1.4725617357144691
144000.0,-1.46216726642292
145000.0,-1.4619306756466282
146000.0,-1.4451271055125159
147000.0,-1.4422315374446941
148000.0,-1.42433709466691
149000.0,-1.423801905331323
