step,EvalAverageReward
1000,-7.82013769988778
2000,-7.43744478712995
3000,-7.58079623988412
4000,-7.6512575469991
5000,-7.21204772068696
6000,-8.37982440753656
7000,-7.37940315261285
8000,-7.44446905249992
9000,-7.98278559747201
10000,-8.26170599218089
11000,-7.53720726550364
12000,-8.46041783874949
13000,-7.59618199454545
14000,-8.01910540779539
15000,-8.1732746060184
16000,-8.31233654183227
17000,-7.70747316268579
18000,-7.50183727944245
19000,-8.36541887924279
20000,-7.89842524092942
21000,-7.99100430211224
22000,-7.89221925909894
23000,-7.17581359308577
24000,-7.62216207938611
25000,-7.95046390679663
26000,-7.84527847426882
27000,-7.60733108902686
28000,-7.84251363955967
29000,-7.98672394972637
30000,-7.74241892740773
31000,-7.34248465288073
32000,-8.12074564115015
33000,-7.94699084130968
34000,-7.2757399073653
35000,-7.48151716677617
36000,-7.79205878092292
37000,-8.12458247881408
38000,-7.59827347619667
39000,-8.05781537667614
40000,-7.32152737761781
41000,-7.75592136494839
42000,-7.87719708479
43000,-7.31910986573188
44000,-8.17456013022424
45000,-7.21143817368996
46000,-8.0687851789416
47000,-8.33428093324443
48000,-7.31409909092477
49000,-7.20762641322981
50000,-7.58989167518898
51000,-7.6258257344223
52000,-7.71721833232309
53000,-7.75419000934247
54000,-8.37021461264358
55000,-8.01868784882161
56000,-7.6436712265102
57000,-7.49648638052522
58000,-8.11585419099937
59000,-7.49445720627011
60000,-8.24576332101277
61000,-8.30853546454955
62000,-7.57968388815842
63000,-7.39130804724093
64000,-7.68388189652356
65000,-7.63547565512751
66000,-7.74234798224058
67000,-7.92228887326837
68000,-7.65922824766872
69000,-7.58405491490126
70000,-7.67081253483419
71000,-8.94888500092923
72000,-7.77591815402838
73000,-7.86218272492791
74000,-8.21410916992723
75000,-7.91477736010888
76000,-7.49689209662837
77000,-7.72399324605639
78000,-7.92222249362725
79000,-6.98295105274922
80000,-7.13382393086718
81000,-7.58251675736935
82000,-7.01060863301828
83000,-7.4245882793072
84000,-7.71244859593316
85000,-8.00904893905319
86000,-7.61921079114324
87000,-7.30385332670334
88000,-7.58242188904045
89000,-8.4093827340573
90000,-8.46965858279817
91000,-7.34775730447068
92000,-7.59173743558193
93000,-8.23554429853857
94000,-8.04553049334806
95000,-8.18045411518488
96000,-7.92153296988513
97000,-7.93527418130821
98000,-7.43059733586504
99000,-7.15667599856705
100000,-7.22972437891272
101000,-9.11978644473471
102000,-8.60061991663021
103000,-10.3742979100733
104000,-9.06431288838372
105000,-9.06491921937734
106000,-8.22838355357294
107000,-7.4256501721075
108000,-5.39782719672286
109000,-4.20790940923263
110000,-3.261850041638
111000,-2.67160175512446
112000,-2.10022943254895
113000,-2.12153721411781
114000,-1.77495371686065
115000,-1.64104175447571
116000,-1.36325582783072
