time,x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
24.9,-4.30671274261535,-9.02267015521895,-10.9609868308896,0.097886782167932,0.027716578174591,0.029385095942952,35.0085826912707,-0.829820461533769,6.20172227556128
25,-4.43727076514595,-8.95999092908611,-10.9882044034243,0.10253230500479,0.026616372722119,0.035666630105523,35.1755640932355,-1.18779598556042,6.14970683307677
25.1,-4.56683577877652,-8.89549122990977,-11.015830992042,0.107253015672392,0.025664172426401,0.041556333121851,35.3156629473084,-1.49652861857729,6.11440478026727
25.2,-4.6954097485137,-8.82915661215599,-11.0438263415179,0.11201371483756,0.024857101660995,0.046956610167708,35.4337287290632,-1.75330429737829,6.09356910628317
25.3,-4.82299007911343,-8.7609742613147,-11.0721426648959,0.116785745378316,0.024189890172576,0.051787318340621,35.5333666087817,-1.95488658508442,6.08515669492958
25.4,-4.94957037764983,-8.6909330789613,-11.1007260846571,0.121545493797956,0.023655500157701,0.055984146983514,35.6173464594608,-2.0981518021626,6.08728470801822
25.5,-5.07514093807516,-8.61902385354106,-11.1295180534005,0.126273355454891,0.023245585995435,0.059498500594068,35.6878959608546,-2.18056373464597,6.09821981974969
25.6,-5.19968904053606,-8.54523948393919,-11.1584568167068,0.130953034566588,0.022950865288662,0.062298085294147,35.7469064470442,-2.00504149729919,6.11591379396788
25.7,-5.32320615340788,-8.46956992144353,-11.1874477911295,0.135571079990093,0.022760783685124,0.06392404738886,35.7926000582006,-1.80422597887149,6.13909863891045
25.8,-5.44567678267219,-8.39201081628087,-11.2164100110429,0.140112696466582,0.022664190166254,0.064581599723981,35.8288142450088,-1.57049971382176,6.16674897186953
25.9,-5.56708028019197,-8.31256257038411,-11.2452732482481,0.144568171646453,0.022650608305271,0.064423481367263,35.8584559501339,-1.30271408970292,6.19777258990574
26,-5.6873921781562,-8.23122965486755,-11.2739766873546,0.148931620920348,0.022709949634379,0.063574377920154,35.8837162863792,-1.00453076130908,6.23115512007387
26.1,-5.80658520305045,-8.14802008582169,-11.3024684178286,0.153200012600665,0.022832499815172,0.062144578735404,35.9062360115588,-0.682851408614762,6.26599456461925
26.2,-5.92463008553553,-8.06294498150355,-11.3307052645792,0.157372412023765,0.023008975135105,0.06023658401535,41.1590216312877,-5.43294160518975,4.12687935529364
26.3,-6.04229461717964,-7.97529194190966,-11.3588702160918,0.161449377965296,0.023230585574254,0.057947361959344,40.1390934102294,-2.8944883002141,5.57017864574246
26.4,-6.15925669741194,-7.88514958976526,-11.3866512502921,0.164333537551601,0.025135781680232,0.052484768193349,39.3660289515176,-0.75842339686159,6.13025510507555
26.5,-6.27529938558356,-7.79263999140899,-11.4138495878425,0.166326838188986,0.027405763211189,0.045095649052886,38.7726972940094,0.44761318574657,6.46213288615832
26.6,-6.39024157671169,-7.69789795843643,-11.4404571688711,0.167654134414707,0.029690669607348,0.037288821323612,38.3234161856293,1.22071793271471,6.709716780272
26.7,-6.50394782052294,-7.60103766199078,-11.4664567958649,0.168495768022642,0.03187621393964,0.029667721261942,37.9822962942492,1.84634371164232,6.9104104900055
26.8,-6.61631359383893,-7.50215781608322,-11.4918540690636,0.168987159251777,0.033914538161259,0.022378179421462,37.7220545988864,2.38103225173811,7.07510447277469
26.9,-6.72725851386357,-7.40134400066779,-11.516668066898,0.169229179321243,0.035779810349928,0.015477753544177,37.5218153054504,2.84546083501122,7.20773730988302
27,-6.83672082426289,-7.29867135920494,-11.5409269929938,0.169296154127143,0.037455995814388,0.008994934059384,37.3657615635231,3.24779611033748,7.31052148006644
27.1,-6.9446529830501,-7.19420693316923,-11.5646657993759,0.169242360245255,0.038933316534276,0.002948973895055,37.2420215748009,3.59174568777568,7.3854091911748
27.2,-7.05101814911549,-7.08801150963582,-11.5879246496499,0.16910711521006,0.040207119541284,-0.00264403860856,37.1417898041965,3.87941523103824,7.43450418082429
27.3,-7.15578738696537,-6.98014102608368,-11.6107477618524,0.168918704639405,0.04127736874053,-0.007769938902227,37.0586313221544,4.11238750298846,7.46015802735005
27.4,-7.25893744407623,-6.87064761381287,-11.6331824295703,0.168697383200403,0.042148239976751,-0.012416901808296,36.9879289198868,4.29218505408265,7.46496080525184
27.5,-7.3604489880597,-6.75958036014516,-11.6552781275804,0.168457649257795,0.042827672168855,-0.01657634598835,36.9264446694583,4.42051345909442,7.4516892691831
27.6,-7.46030521775355,-6.64698585765943,-11.6770856586301,0.168209953994196,0.043326844343716,-0.020243875107103,36.8719740082809,4.49941766663645,7.42323483752597
27.7,-7.55849078284958,-6.53290859499668,-11.6986563250171,0.167961971670657,0.043659588664247,-0.023420064862622,36.8230741190902,4.53139084284195,7.38252250840492
27.8,-7.65499096134095,-6.41739123128828,-11.7200411249176,0.167719529672312,0.043841764626851,-0.026111006002951,36.7788513411056,4.5194422678527,7.33242874377175
27.9,-7.7497910539876,-6.30047478602234,-11.7412899836832,0.167487274776475,0.043890624549766,-0.028328559047076,36.7387951872543,4.16533730381971,7.27524465181817
28,-7.84287464037106,-6.18220083577129,-11.7624842103553,0.167269134973576,0.043823619093513,-0.029646954484344,36.700329420216,3.90717553190009,7.21484919611949
28.1,-7.93422492300862,-6.06260903247837,-11.7836816897461,0.167066018858955,0.043660499048458,-0.03036951384066,36.6653051579058,3.68338524946482,7.15302564142354
28.2,-8.02382458300018,-5.94173726968378,-11.8049275187659,0.166880934202272,0.043419569387186,-0.030652355514775,36.6344987499839,3.46756711406352,7.09155351119651
