time,hat{D_{v}},hat{D_{r}},psi,e_{psi},tau_{r}
11.7,5.26969488624255,-1.62150718650728,2.1202989128694,-0.025903810476203,-42.5239026546478
11.8,5.39212703788807,-2.17238433166713,2.12269676392229,-0.028301661529092,-38.5803312063217
11.9,5.48162906084084,-2.64171401454361,2.12320575124801,-0.028810648854813,-26.3519912958145
12,5.54832113775091,-3.19995004649202,2.12243077617281,-0.028035673779619,-39.1649216413498
12.1,5.5767936246263,-3.65236026641186,2.12049741694031,-0.026102314547111,-32.5520187616348
12.2,5.58659453703343,-4.1308073234347,2.11772387882839,-0.023328776435192,-27.5246053934097
12.3,5.56420282763554,-4.53771195186808,2.11458269564219,-0.020187593248996,-24.7976437211037
12.4,5.51197218483304,-4.95571721605697,2.11122963968969,-0.016834537296493,-19.5714712142944
12.5,5.43589271827788,-5.24006821579943,2.10777060774532,-0.013375505352129,-13.9938831329346
12.6,5.32393948754916,-5.47259625859382,2.10453410692747,-0.010139004534273,-9.19298678636551
12.7,5.1873419226276,-5.63567777229076,2.10177014104363,-0.007375038650437,-7.12918490171433
12.8,5.01838173198196,-5.66502836761135,2.09940865365533,-0.005013551262138,-3.31286750733852
12.9,4.82209443981138,-5.69635857106398,2.09733466812928,-0.002939565736089,1.95055082440376
13,4.59917172758984,-5.58272282684281,2.09559560805161,-0.001200505658415,-0.993221160024404
13.1,4.34901078684205,-5.34016057160509,2.09421955818841,0.000175544204788,3.99217642843723
13.2,4.07224477335836,-5.11304188977456,2.093240192909,0.001154909484194,1.77577286958694
13.3,3.77267486897404,-4.73582919604535,2.09263155857575,0.00176354381745,5.79651817679405
13.4,3.44728250431847,-4.29020259423975,2.09232609046959,0.002069011923608,4.38451953232288
13.5,3.10169689374367,-3.78045518841114,2.09225822737561,0.002136875017588,2.49210987240076
13.6,2.73574529051112,-3.20346799699932,2.09244849538281,0.001946607010386,2.87824273109436
13.7,2.35078750428833,-2.574201783592,2.09278014323262,0.001614959160571,-0.166321021970362
13.8,1.94975435716549,-1.91235972063003,2.09320537689215,0.001189725501042,0.162022700533271
13.9,1.53581928756128,-1.20327666697276,2.09363618159035,0.000758920802844,0.910451076924801
14,1.10832414484042,-0.476720183018338,2.09411998305419,0.000275119339008,-0.912834797054529
14.1,0.671968035089789,0.223716928778488,2.09436246874906,3.26336441358599E-05,1.62257514894009
14.2,0.228881916458395,0.919891078297012,2.09457394616066,-0.000178843767463,1.95085387676954
14.3,-0.219217112141914,1.62299156100988,2.09466143319843,-0.000266330805236,-1.94231141358614
14.4,-0.669053106231195,2.30164256310646,2.09470876470613,-0.000313662312937,-0.517491204664111
14.5,-1.11932454438109,2.96320723066685,2.09468015451737,-0.000285052124176,0.702270772308111
14.6,-1.56707820010916,3.52691060194415,2.09465536930036,-0.000260266907161,-1.28865409642458
14.7,-2.0090498677042,4.07138052888557,2.09460464524146,-0.000209542848265,1.64480600506067
14.8,-2.4438954167358,4.5596574403491,2.09460986614288,-0.000214763749688,-1.08880996704102
14.9,-2.86850253449661,4.96828152161877,2.0947197934671,-0.000324691073901,-1.11975530162454
15,-3.27992993176756,5.30136113328757,2.09497289842589,-0.000577796032696,1.08702722936869
15.1,-3.677433943119,5.58866442324055,2.09539623684342,-0.00100113445022,-5.29029816389084
15.2,-4.05756480792524,5.79374054563721,2.09596769088179,-0.001572588488591,-5.36790266633034
15.3,-4.41919250883051,5.90086598874173,2.09686112662609,-0.002466024232897,-6.72329217195511
15.4,-4.75914825803337,5.99841895491849,2.09782507271213,-0.003429970318936,-8.88026431202889
15.5,-5.07664291825519,5.97975896060953,2.09897856090919,-0.004583458515996,-10.6960408389568
15.6,-5.37070838431264,5.97792690443803,2.10014710377962,-0.005752001386423,-13.8437747955322
15.7,-5.63872269617246,5.8446549557208,2.10128354147361,-0.006888439080415,-11.5948811173439
15.8,-5.87709855066931,5.68915759032447,2.1023029618956,-0.007907859502403,-15.3786450624466
15.9,-6.08859338838135,5.52869034909501,2.10317083418253,-0.00877573178934,-15.8736318349838
16,-6.26714593717173,5.31303567725079,2.10371527124837,-0.009320168855176,-13.2800370454788
16.1,-6.41750897007139,5.05429431460151,2.10405974626285,-0.009664643869657,-21.0112869739532
16.2,-6.53791344683791,4.84334797475669,2.10401031102425,-0.009615208631056,-13.3304804563522
16.3,-6.62392952470134,4.57953992147591,2.10342356343565,-0.009028461042459,-12.8972932696342
16.4,-6.68318263895945,4.3241007240096,2.10244489116923,-0.00804978877604,-4.47592549026012
16.5,-6.69908118473165,4.09112867776037,2.10094316418752,-0.006548061794329,-4.75815795361996
16.6,-6.68895659168404,3.87096906040059,2.09893939784247,-0.004544295449278,-0.580712221562862
16.7,-6.64937172134497,3.62585554935079,2.09649549506417,-0.002100392670974,5.06390854716301
16.8,-6.58075025422229,3.4579415539363,2.09367866838819,0.000716434005009,8.98125842213631
16.9,-6.48541419940682,3.23059221209853,2.09028447981209,0.004110622581103,15.2802079916
17,-6.35730120082942,3.06735941921197,2.08636776407234,0.008027338320852,18.9751699566841
17.1,-6.19555731321405,2.89958804651647,2.0822560586206,0.012139043772593,18.2201623916626
17.2,-6.00914147703895,2.77511950714122,2.07880247998574,0.015592622407459,31.8345904350281
17.3,-5.80041155820189,2.66396789668574,2.07623153263032,0.018163569762876,39.4010066986084
17.4,-5.57147460255318,2.53667036533489,2.07444958581761,0.019945516575583,41.0234332084656
17.5,-5.32012537100758,2.42010826851881,2.07306398526796,0.021331117125234,39.8549914360046
17.6,-5.04796385508181,2.29144997047604,2.07201412834549,0.022380974047705,40.5314385890961
17.7,-4.75671428192109,2.17148911724671,2.07147573759265,0.022919364800549,44.742739200592
17.8,-4.4507995054336,2.03275678715976,2.07129966730286,0.023095435090333,42.8886950016022
17.9,-4.1276766535982,1.85574472087822,2.07155967052254,0.022835431870656,38.7494742870331
18,-3.79861326362168,1.64169839932604,2.07223105663783,0.022164045755369,38.4893536567688
18.1,-3.45333984837509,1.4276798146511,2.07329554912767,0.021099553265522,33.3374083042145
18.2,-3.10402942713176,1.17893031625809,2.07458280713845,0.019812295254743,30.2675426006317
18.3,-2.74627928464592,0.852725736400039,2.0762056043465,0.018189498046698,23.6644521355629
18.4,-2.38507676693596,0.528164026860273,2.07850773983376,0.015887362559436,16.1753699183464
