step,EvalAverageReward
1000,-383.5169428955829
2000,-394.97208977463936
3000,-367.2846328176984
4000,-392.3537712749652
5000,-398.1850169575967
6000,-370.9004077246889
7000,-362.51003469671946
8000,-382.40550701544123
9000,-369.8363242624172
10000,-423.54434462418203
11000,-359.04778811519935
12000,-397.21940181906723
13000,-432.57494561388495
14000,-366.672020832524
15000,-396.3974286316669
16000,-375.8976296784309
17000,-352.03660999315395
18000,-407.43684744121896
19000,-403.2869381105903
20000,-419.2134684427592
21000,-365.7957018794909
22000,-340.72327569022804
23000,-359.9035066914682
24000,-410.187967854525
25000,-367.14114601490877
26000,-384.48551954973567
27000,-422.35450618766754
28000,-369.0855611760452
29000,-410.3287719047524
30000,-393.12790229449854
31000,-352.7167757603015
32000,-363.766535406362
33000,-390.80294096877344
34000,-370.62102426104906
35000,-380.36133357347995
36000,-394.6062077855133
37000,-378.2640790958907
38000,-399.98536935433305
39000,-374.1980202675721
40000,-366.77271317704475
41000,-404.515741698116
42000,-365.49168658924
43000,-405.8561885156397
44000,-409.2280880639505
45000,-379.04678498972714
46000,-405.3537804377405
47000,-399.04183572673617
48000,-376.5691657903055
49000,-349.6332774093475
50000,-372.50807929829097
51000,-388.45297576555487
52000,-373.754004664694
53000,-407.5253160155795
54000,-373.559936098052
55000,-399.2502517798927
56000,-418.51656112058646
57000,-342.9018390233242
58000,-375.60559356281544
59000,-398.9439892106017
60000,-376.3833365326582
61000,-412.32947379250527
62000,-433.2352035414625
63000,-379.73619813641596
64000,-379.14629622680616
65000,-399.4172313127482
66000,-396.31017815042867
67000,-424.5482287089705
68000,-358.545837660008
69000,-422.82709073081196
70000,-367.5914506812369
71000,-407.43045631572966
72000,-366.06541133528043
73000,-359.2284433882388
74000,-326.3043720264328
75000,-371.53486457123495
76000,-343.1191148113679
77000,-402.1460145483262
78000,-375.59138937819586
79000,-376.09092129985186
80000,-408.7885488364785
81000,-402.81334041474435
82000,-368.30200624036195
83000,-389.6928256691916
84000,-378.42200482346715
85000,-370.5474610864851
86000,-409.20264964897643
87000,-379.6236462360042
88000,-373.2012368946114
89000,-342.9178872130173
90000,-387.4537474717876
91000,-381.10660958280175
92000,-390.6596932636745
93000,-432.6270645341946
94000,-345.40132724826674
95000,-374.3591220255572
96000,-389.76610478609575
97000,-389.11787425830164
98000,-444.3791044697494
99000,-384.7439437466648
100000,-366.3858926779358
101000,-357.7970217053065
102000,-370.33023149756934
103000,-418.87002024183846
104000,-396.53671837522563
105000,-373.55620923979427
106000,-394.6461975501342
107000,-382.6563161016929
108000,-374.100707600286
109000,-415.99521229416735
110000,-360.02160018596214
111000,-377.41591020980945
112000,-364.7099455026606
113000,-384.8091874715509
114000,-423.22179571517574
115000,-373.94583289747277
116000,-410.3774930251113
117000,-395.31260034842074
118000,-384.16407612936797
119000,-408.34387924276587
120000,-380.9066532119342
121000,-377.4740936019435
122000,-391.39797445786945
123000,-401.9050076026673
124000,-392.39194548650613
125000,-358.56124163835443
126000,-422.2081022023082
127000,-407.3370647503524
128000,-377.16518071777347
129000,-367.2580984319251
130000,-419.27307931865346
131000,-397.53423343141424
132000,-349.8631272483252
133000,-349.4510261890759
134000,-391.96144483212174
135000,-400.2443064316542
136000,-391.3904087039421
137000,-381.7140944431909
138000,-392.5217427973506
139000,-385.94909472655723
140000,-397.14497998173647
141000,-374.8866116529879
142000,-356.2954612433707
143000,-357.99593828250835
144000,-395.7893543624524
145000,-372.19084975316787
146000,-336.2181639327533
147000,-341.7278941439655
148000,-433.0661084936907
149000,-385.2392856291572
150000,-410.1185416862233
151000,-425.74103333135355
152000,-433.6929974730605
153000,-372.7122702070778
154000,-414.31452790041567
155000,-369.72745910125946
156000,-401.273269474748
157000,-382.0795211092716
158000,-353.56002139280037
159000,-387.9370167902171
160000,-389.3706057593376
161000,-389.03526698637427
162000,-394.204861813414
163000,-390.6327801360642
164000,-405.7508791153649
165000,-372.7696239021417
166000,-355.3546824707147
167000,-370.6105927771889
168000,-418.08320951630003
169000,-398.25885721596467
170000,-370.26525315844975
171000,-396.8265992079247
172000,-360.04387866084465
173000,-382.47430332171564
174000,-376.0719395374789
175000,-377.54200835978713
176000,-402.329411343252
177000,-401.9046124430539
178000,-371.7338379906213
179000,-378.8168095610003
180000,-357.4657150078049
181000,-393.319487117001
182000,-387.9179344754385
183000,-380.26059556514303
184000,-384.7654364289891
185000,-384.62594157142587
186000,-330.93063863111627
187000,-370.4644988922847
188000,-422.6170377591711
189000,-417.23037924368174
190000,-415.42247321399
191000,-389.10608575176394
192000,-362.8536248584486
193000,-455.3089686052149
194000,-381.03493287592516
195000,-348.6123234715392
196000,-394.3752168542354
197000,-424.8838227334072
198000,-402.71507588471457
199000,-391.71441363010837
200000,-333.0977920553231
201000,-401.97296334013834
202000,-509.8296827424007
203000,-494.8539393910204
204000,-528.2870700447195
205000,-452.68026316537544
206000,-381.7308416927985
207000,-315.72430531477886
208000,-263.337439158656
209000,-281.794118642405
210000,-260.6931610563881
211000,-224.3914253381152
212000,-200.4614152149677
213000,-213.0507098347918
214000,-145.3186266025184
215000,-110.97476008557514
216000,-90.76563154888316
