time,hat{D_{w}},hat{D_{q}},theta,e_{theta},tau_{q}
16.4,-0.486025300604092,2.96607888365786,0.347152394539843,0.001913455859023,33.1763955292602
16.5,-0.253512646489813,3.31561831806905,0.347142951155549,0.001922899243316,35.1736042084812
16.6,-0.009778113686705,3.63908485234481,0.347094465903018,0.001971384495848,35.9020970696141
16.7,0.244733127827976,3.9604327706624,0.347121499135483,0.001944351263383,34.862200257368
16.8,0.508291951916121,4.27605597606778,0.347158441328734,0.001907409070132,34.3391081846607
16.9,0.779253931474865,4.56574128946883,0.347074399356041,0.001991451042825,32.5485510937251
17,1.05467255927314,4.80233383605619,0.346993592749352,0.002072257649514,38.6737053351627
17.1,1.33526800336427,4.92646796540437,0.347068881723792,0.001996968675074,35.4818423287469
17.2,1.61761029759765,5.07251025450834,0.347201375010539,0.001864475388327,35.6690406678855
17.3,1.9030528090415,5.25987387037492,0.347353377781108,0.001712472617758,33.6708342995622
17.4,2.18482083172567,5.25040853180819,0.347351006544363,0.001714843854503,35.6720216258532
17.5,2.46274654230088,5.2898004018842,0.347350989137928,0.001714861260938,37.0849952733935
17.6,2.73786982290733,5.2020608440008,0.347592355089604,0.001473495309261,33.1929923042689
17.7,3.00603813794588,5.08530178352976,0.347867970319069,0.001197880079797,33.0746915073714
17.8,3.26421135056703,4.91735311151754,0.34814208248534,0.000923767913526,33.9811655700086
17.9,3.5167951396623,4.65708487214086,0.348285954674314,0.000779895724552,34.2453051310635
18,3.75247843513192,4.38460395757863,0.348103564313659,0.000962286085207,33.0319823222904
18.1,3.97545021511928,4.07080639708823,0.347869175394397,0.001196675004469,35.157814728133
18.2,4.18325028954722,3.6582782893993,0.347665154093504,0.001400696305362,38.7758418888234
18.3,4.37545599089678,3.24135513161286,0.347596632464856,0.00146921793401,35.0012591376437
18.4,4.54939626409594,2.77697122758243,0.347507632355337,0.001558218043529,34.5002534323373
18.5,4.7030005264596,2.17359895875042,0.347481464288765,0.001584386110101,35.3576368553441
18.6,4.83942592858529,1.64271796817339,0.347583052754882,0.001482797643984,37.3028436792418
18.7,4.95203220830352,1.11875870738998,0.347576715132287,0.001489135266579,29.9026336380385
18.8,5.03979134043618,0.4877543120803,0.347449422552177,0.001616427846689,42.4905115694581
18.9,5.10861199326036,-0.215698256177538,0.347455764497698,0.001610085901168,44.3151185652443
19,5.15388101209528,-0.917529507188672,0.347536461166267,0.001529389232599,39.1218030886935
19.1,5.16370080235401,-1.48544935692684,0.347546371338551,0.001519479060315,49.4714709948434
19.2,5.14750938150103,-2.22153716699603,0.347503706850062,0.001562143548804,37.4088858904076
19.3,5.11807733069393,-2.86468601928863,0.347554759788665,0.0015110906102,39.5245794128052
19.4,5.06930607870368,-3.45295665643301,0.34749906220987,0.001566788188995,44.6632146634826
19.5,4.99816858903987,-3.97962105899787,0.34753376182591,0.001532088572956,49.7460998359296
19.6,4.88819679180113,-4.48534616337145,0.34733872353789,0.001727126860976,41.6612339864763
19.7,4.74530454352102,-5.09300351153003,0.347225306156165,0.001840544242701,39.7198390961705
19.8,4.5906965965757,-5.56010394846338,0.347491809765834,0.001574040633032,44.494462902893
19.9,4.41910429730031,-5.94672556778044,0.347462629647703,0.001603220751163,45.4228877629861
20,4.21703642799716,-6.34197349295361,0.347448015165219,-0.085648627366069,39.5872866605256
20.1,4.09057418571891,-6.28187228338463,0.335149891891975,-0.073350504092826,-37.6985324512269
20.2,3.80920369839158,-6.80250593383495,0.311904354124137,-0.050104966324987,-38.9907502297622
20.3,3.5047593631361,-6.95781186071755,0.287386942709468,-0.025587554910318,-17.0739792302477
20.4,3.17285124522599,-7.10324057653135,0.26848385405419,-0.00668446625504,27.842371252324
20.5,2.86777422071967,-7.33379442958018,0.260854030331382,0.000945357467768,52.0441444662013
20.6,2.59150853720726,-7.26614623597138,0.260307363908718,0.001492023890432,46.791023307352
20.7,2.30018234163837,-7.02791050389884,0.261259927091895,0.000539460707255,34.9766804309237
20.8,1.98500190344407,-6.81736429076939,0.261774159030453,2.5228768696206E-05,40.9220840488031
20.9,1.65068739207672,-6.56330319808884,0.261767900653434,3.14871457156585E-05,33.9290681736366
21,1.30872966071671,-6.2309477634365,0.261697252568374,0.000102135230775,36.7253516025478
21.1,0.961653816893215,-5.81907986753421,0.261549702506374,0.000249685292775,35.8854776536746
21.2,0.610395596098116,-5.38267771827812,0.261441162763884,0.000358225035266,32.795724078294
21.3,0.260626243172016,-4.89763368919724,0.261467411348049,0.000331976451101,32.585824030193
