time,hat{D_{u}},hat{D_{v}},hat{D_{w}},hat{D_{q}},hat{D_{r}},x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
5.5,3.72004337820866,0.71188802012872,0.277290148768432,4.77573367214117,5.09065435544667,6.69990984400573,7.38056729347591,-5.89660188847333,-0.000177537637806,0.022570548653425,-0.007820291151527,-11.9726789763913,-58.3320388422004,-15.9513314189118
5.6,3.63789561445966,0.905380831546845,0.460204543072401,5.1081873740018,5.41496455561814,6.79865848695607,7.29392128572796,-5.97103524052857,-0.006448740156522,0.051848891135793,-0.005164217432927,20.2513062650417,-105.108187374002,-3.89152496945557
5.7,3.30854090452841,1.0907187592104,0.583207087867947,4.65655982615499,5.82377508820947,6.89711388446877,7.20422891618029,-6.04347496458733,-0.010829918020165,0.067742811944531,-0.000340132938128,39.9994012474949,-84.2049008619979,-11.9200100058502
5.8,3.24543255068714,1.2410435025859,0.706742177408423,4.0018285758952,6.00318455182332,6.99470032111784,7.11147243580121,-6.1116891837878,-0.012596617723279,0.078222988766368,0.002655623723004,-0.738080466765706,-73.2748652942637,-10.1062170513751
5.9,3.20434784547556,1.36918155081992,0.823311036207096,3.59717126848159,6.18823725325922,7.0915966586796,7.01555221960398,-6.17508372496746,-0.012429347154217,0.084174534576999,0.003738610506408,11.2883874212099,-79.9693417167848,-13.761774036716
6,2.81332593766423,1.47277145013461,0.93375905424279,2.97614843348976,6.29556968166273,7.18858797632231,6.91605581784158,-6.2339052721263,-0.011891331006826,0.086083500718575,0.004443021443164,14.3983809986952,-75.8354058931303,7.00759396598895
6.1,2.410758007649,1.54841053364209,1.03432804619523,2.67764373838925,6.55747410056955,7.28544960818657,6.81344549483062,-6.28802036713325,-0.011070219264558,0.083266945702143,0.004739769273073,21.2729389775957,-78.3051614385846,38.613503611108
6.2,2.18106364958469,1.6085527697325,1.10205912541274,2.41418669121096,6.64850764441868,7.38190401062326,6.70812208233946,-6.33733198115046,-0.009979553407757,0.07590076064939,0.00459339466719,-6.07947191350643,-74.7148413409455,6.50596923660854
6.3,2.03797653901785,1.64388143680838,1.17045043982258,1.93916661923916,6.8061355646344,7.47726177141234,6.60095793900214,-6.38162746924866,-0.007908613184409,0.064542345828835,0.004024487526133,18.7262402416447,-74.4123230714181,-21.4735392626019
6.4,2.05530806419294,1.66082534595985,1.22647602791716,1.6841927270105,6.99073171309387,7.57130675856429,6.49224870978347,-6.42102026784466,-0.004855718256455,0.049439169688777,0.002719366392067,-19.9845625364486,-24.7599282960107,-10.0462055026666
6.5,1.84098728594251,1.66177235914209,1.26629122503398,1.39893029308288,6.90524469304225,7.66445097442413,6.38158753986679,-6.45591158934304,-0.001707894955611,0.032248433782667,0.00108937227044,-1.47278257307477,-25.8817795333859,-20.4526592342868
6.6,1.54357526407514,1.6364059392754,1.26860217112233,0.764294925170741,6.88415101309806,7.75708000215609,6.26853083697407,-6.48692219891691,0.000684348652132,0.019255323155003,3.77025051642736E-05,22.620307170293,-22.638299527603,-9.60296212276011
6.7,1.38115039203196,1.59632316235141,1.28476036722095,0.561672626564858,6.776261250992,7.84906637377922,6.1531166858652,-6.51501479464736,0.002172757481259,0.010961339068443,-0.000460236331462,23.0979795184371,4.30279728906358,-33.6527764010622
6.8,1.40230724477008,1.54430170201181,1.29759420538298,0.230687609552545,6.51958170900459,7.93981678054359,6.03588314687715,-6.5411286371617,0.003329484725126,0.006557137252762,-0.000802252933378,7.91675007081791,-25.4554775866262,-3.70327006647701
6.9,1.44298047077635,1.4807819742427,1.27905257861496,0.043186964238304,6.14828407249983,8.02915108759908,5.91691314760193,-6.56610008137564,0.004156368033195,0.004102694895688,-0.000950608065605,-0.321133884310511,0.535621820246559,-8.48120130084094
7,1.52277373418361,1.40741559772421,1.2662825622004,-0.206180871033343,5.85893846350628,8.11679137155632,5.79646025182305,-6.59049531257106,0.004894160905212,0.00331858645571,-0.001447531885978,32.1970818127677,41.7483622436759,-11.6854675789447
7.1,1.46810021946601,1.3151761545696,1.23750201214397,-0.148033215967174,5.24901889845389,8.20299004436371,5.67414198970705,-6.61476805885827,0.004985597872442,0.002891732269509,-0.002224390696744,-16.0464188153522,41.9304362082157,2.39006287768823
7.2,1.32542839597117,1.2185221867222,1.2241292878031,-0.25121296295257,4.70316049596256,8.28737004751556,5.55054886078105,-6.63903353307316,0.005071454409857,0.003366000399664,-0.00297001309712,29.1324348156606,31.6628011549387,-9.80969642242378
7.3,1.31867928179304,1.11392504017834,1.17435566188088,-0.564785264730046,4.37754352962667,8.37008177709458,5.42545995363644,-6.6634689329729,0.004827670598449,0.003980965836129,-0.003326197391109,8.54063229886492,17.3153057324882,-32.4394996968477
7.4,1.88787954726967,1.00909884965237,1.12433689332072,-0.544585860372286,3.73286188890401,8.45089163091897,5.29919140987896,-6.68804611280722,0.004613203402083,0.003724085519926,-0.003361113025861,-9.77799671569619,40.3396329051263,-22.3488289241976
7.5,1.75103792278755,0.899222023557232,1.06192439710314,-0.388058031081227,3.19614903268786,8.52969744830549,5.17178061571953,-6.71266071263624,0.004494105912984,0.002300915750668,-0.003337694571273,25.2395903197051,0.448151433943776,14.0385131424907
7.6,2.11417741463462,0.788749453179593,0.992580284654383,-0.652933008167568,2.57763373050281,8.60653561991293,5.0431261045596,-6.73723821391306,0.004341478943205,0.001827904843932,-0.003255439030271,-1.5501736788539,35.0619702405666,-22.6977403679807
7.7,2.15819821083624,0.680612276506028,0.932618447953561,-0.789247801785789,1.94099235974545,8.68149218030784,4.91306390774755,-6.76185639567459,0.003923355556334,0.001522633773259,-0.003464687921762,38.5200108555548,34.8312098293355,-1.32577631317372
7.8,2.46858472341896,0.569280591952583,0.86010923761677,-0.964541027731524,1.07777278508747,8.75427583446025,4.78217634948371,-6.78645605043106,0.003855244590973,0.001644511902833,-0.004123234006061,0.071313359194981,25.080997536368,-1.8389427253207
7.9,2.87229449678237,0.472983988501712,0.792822258434404,-0.7780803681696,0.47764815977238,8.82490002471293,4.65059602044255,-6.81106841084481,0.004207352249829,0.002040999704166,-0.004202710573214,-2.15398849178131,1.03306605828648,7.99264273950435
8,2.95533886042847,0.376283741678413,0.73307865199156,-0.721451733497111,-0.321015463686518,8.89369985537799,4.51761114927835,-6.8358413817115,0.004146080559566,0.001489556530803,-0.004853548701635,-24.7954433211447,28.0062050560984,-10.5538400546545
8.1,3.48291942527963,0.289096785239286,0.675212852350018,-0.744639918372664,-1.0120676267795,8.96034179257922,4.3839684067457,-6.86055230337891,0.004480884393452,0.000475909968759,-0.005771119284812,10.4075705105953,36.8797233553386,0.725929569070755
8.2,3.69647063706392,0.214809126333523,0.618713483826786,-0.721452740880994,-1.65457319221708,9.024970327985,4.24949880810753,-6.88518241761808,0.004971879181226,-0.000104306181646,-0.006290819178732,2.31155909206397,13.2347907702656,-32.3631625274637
8.3,3.92196461845043,0.152002642073976,0.550358165538476,-0.749582673737881,-2.27514000804863,9.08776878726804,4.11379277243919,-6.90982548525353,0.005130724757787,-0.000986574467586,-0.006689203769926,11.4881472260892,-26.357876632979,-3.67447307138004
8.4,4.40057972779823,0.109782229612163,0.48571630689728,-0.683464334189825,-2.69807482998147,9.14851564379514,3.97726164040062,-6.93440940619341,0.005397446389621,-0.00136161631115,-0.006994240102598,-1.42915482035233,18.5167955614924,-0.773164826228478
8.5,4.60183010421688,0.060323874809194,0.432829638551429,-0.726322215286196,-2.995895653693,9.20735259098314,3.83950622954157,-6.95906411019435,0.005301176302819,-0.001334158535343,-0.00618008440466,1.6442840454728,5.99891034909815,10.791233986346
8.6,4.7145954549808,0.048501980948575,0.391482599656168,-0.769929238280078,-3.50105602393509,9.26392235305783,3.70117723829507,-6.98371352355385,0.005546332441364,-0.001302831144061,-0.005375557638972,6.14433593745046,-13.704403094331,14.5621626461542
8.7,4.89699931900564,0.058224027829351,0.348169963726508,-0.755959347055794,-3.81176664773492,9.31826116358641,3.56200190185893,-7.00840857411606,0.005822039581355,-0.001491529547773,-0.006104545266215,19.8235368533843,23.4146009834274,13.2745642894891
8.8,5.12987574162675,0.066019409902684,0.32417521896058,-0.455594396032975,-4.00538047320235,9.37048117954651,3.42208483933,-7.03312895944932,0.00615447924272,-0.001730363660082,-0.00661886422818,-0.665533296491637,5.99096748773067,7.57889052397597
8.9,5.28312595544313,0.095566933350187,0.305337858673641,-0.676536393899723,-4.14996645427949,9.42068370354328,3.2814067422947,-7.05786920569887,0.006462519373982,-0.001853767433389,-0.006382524422999,21.928844135423,22.8188259728144,-19.2300970198988
9,5.48070220607167,0.150074938449844,0.28715275415393,-0.565511365361964,-4.24212627652266,9.46880768122616,3.13997197357576,-7.08263751077306,0.006737008814545,-0.001900063054125,-0.00616407042174,-25.6749704326952,-5.87564073043271,23.9980202222166
9.1,5.64343426729539,0.21928670819374,0.277889409245812,-0.68036460717152,-4.18459488613506,9.51482483367292,2.99777570079317,-7.10743794549648,0.006948557297259,-0.002073482586898,-0.005744930579055,-26.2930387666354,31.2983556969924,-2.85386429565052
9.2,5.47091815594855,0.302725464130949,0.267411031843484,-0.617995286712218,-4.09324703315363,9.55879136472788,2.85454595037807,-7.13229974190664,0.006785986499894,-0.002521842770216,-0.005631411296664,15.4853805529672,6.49414303375201,-4.05344577928915
9.3,5.5418959418521,0.409785374160095,0.249267785138572,-0.660585519638305,-3.97584387057589,9.60071166245346,2.710351185754,-7.15719374234089,0.006285038847904,-0.002748237495395,-0.004860219371775,1.16167081797266,11.7798431783583,-22.9033713699026
9.4,5.36789835673119,0.538315044039753,0.254428806504887,-0.766836684568193,-3.70424459675636,9.64038070102498,2.5657407251135,-7.1820615280446,0.005997283912742,-0.002084722061839,-0.003903406551215,8.34013282078956,-1.88201459087584,-6.63220365544472
9.5,5.23594288084905,0.677065500356842,0.273832404151082,-0.816894408318759,-3.33713797086683,9.67782857287308,2.42041332929622,-7.20705354200808,0.005566440812898,-0.001017456148578,-0.003498217081929,4.2817938521107,28.0246564112637,-22.2963997984508
9.6,5.23536580312532,0.832064065731407,0.292505340963614,-0.817597622299014,-2.91992550291541,9.71306160492292,2.27457835951004,-7.23213839430783,0.005162061544899,-0.001448781583685,-0.003293912631055,27.3931286979886,28.3079631275175,-18.289858349185
9.7,4.84389233564984,1.00588310120004,0.322576842696513,-0.874427682366258,-2.51005046867054,9.74621789487341,2.12783653494855,-7.25728496493076,0.004342882751322,-0.001722730519625,-0.002704538789547,23.1267107727562,11.8525385620259,-12.9982257554658
9.8,4.65763645846105,1.19584653104057,0.368873733290291,-0.800699854560024,-2.25799375527708,9.77710810745721,1.98103608758513,-7.28232356018883,0.003961951352566,-0.002059125179072,-0.002882477702688,22.6533071450546,39.8102351672126,2.75406011694281
9.9,4.55723150013547,1.40002816383038,0.39749230954478,-0.967987089974501,-1.75321824824529,9.80564684101631,1.83493729131342,-7.30713282171839,0.004760263563953,-0.001761073117773,-0.002987223129431,1.93895654441257,43.6312811668941,-7.49460034096522
10,3.6017967951007,1.60990683126587,0.441863421057847,-1.19459804278646,-1.56035468097307,9.83221363086119,1.68756456153147,-7.33213139443472,0.004654630485284,-0.000717923509337,-0.003311997443453,29.285614322453,42.4478458998803,-5.64343511943243
10.1,3.31873556574871,1.83451503245326,0.484131402283469,-1.34870050262434,-1.14460756231773,9.85676350644051,1.53946338489318,-7.35732134318791,0.004155199791838,0.001519350000406,-0.002529698141906,-18.2168017884164,42.4340361149214,10.1062880938195
10.2,2.62863874146096,2.06875176457067,0.532627849537809,-1.34695869923359,-0.578666606000482,9.87904054594136,1.39163076606691,-7.38265664534902,0.004248821837636,0.004179933721091,-0.001189513417402,-1.67013458618275,2.60278684139973,-9.01049735302586
10.3,2.15144371237792,2.3154141798215,0.5787684664964,-1.17022002432095,-0.216212087607452,9.89897698448218,1.24384105850178,-7.40820631642129,0.004677092615165,0.005832553224378,-0.000424521582564,-10.475291959906,71.8834420511459,-23.7766601505517
10.4,1.70131020925034,2.55617270632935,0.640236421836491,-1.38160219091515,0.119729607747683,9.91657812333205,1.09614795123274,-7.43387589674488,0.005471354210093,0.007486927704714,0.001018968207893,21.4011967859508,39.9641894330416,-26.7659532720314
10.5,1.00995777047165,2.80946368018911,0.701504080776733,-1.39758923859895,0.398739583451812,9.93179567874198,0.949209032106684,-7.45949305645312,0.007273673262455,0.00890930032966,0.002153047419889,8.28096019231788,34.0291354975253,20.1975709128784
10.6,0.563185276272679,3.06311830464084,0.735568786115209,-1.48512382616248,0.823683343196873,9.94471226218866,0.802204764572358,-7.48514635858703,0.009220320836017,0.009433858008017,0.002742180347372,9.22921040487013,16.7866166364118,-24.3654139855156
10.7,-0.252370288351248,3.31116115532298,0.781649351679446,-1.58732186132797,1.05502536943894,9.95542396597057,0.654604093519114,-7.51083738322125,0.010746837876579,0.010089343024894,0.002773174395771,-0.266067186614801,27.5051171618117,-20.5247842376564
10.8,-0.866102071647171,3.56031914887659,0.83021038598835,-1.43261035068489,0.98082227398316,9.96402788941398,0.506370705649274,-7.53656857240983,0.011780927003102,0.010901861338526,0.003061643108677,8.05216619575453,37.601072388725,-26.2779663293497
10.9,-1.40142846987413,3.80214068146951,0.882833750280911,-1.5221151726258,1.12428255926346,9.97049278174058,0.357817683455224,-7.56230173099546,0.012609094288838,0.011460384811786,0.002423796760826,13.6656980602519,23.4449821727288,9.00990627158905
11,-2.1268088171985,4.03495535395556,0.935555886978856,-1.47483715855908,1.03769890673901,9.97489153234722,0.208686098439967,-7.58806818573996,0.012941681284848,0.011820577243431,0.001726896704027,-12.6951214124653,1.94345036589932,-5.18760151870992
11.1,-2.68675126127517,4.2605682709207,0.975946620000862,-1.56499905398947,0.966878821481267,9.97724355910358,0.058992848414598,-7.61384251165563,0.012774119325786,0.012076332480402,0.00155213944545,-14.7790011019298,-7.48126642891305,18.6294505099167
11.2,-3.2857796344748,4.47531013502692,0.999119594546252,-1.56358056209196,0.572056244730733,9.9774626410032,-0.091564339615156,-7.63966748302472,0.011774197881243,0.01181904557788,0.001039677804557,50.1355966720572,49.7793989672433,30.5867516289952
11.3,-3.69952072936839,4.67796962356884,1.01180007529088,-1.55081341476171,0.255648003414013,9.97552710406987,-0.242398461219115,-7.6654219470109,0.010512293034941,0.011835038317149,0.000195894620355,-7.40890900057012,12.4483611664268,-13.7307203872946
11.4,-4.32234040459499,4.86381912961254,1.04039347884573,-1.27639130887681,-0.019044016595643,9.9714602870339,-0.39303730581386,-7.69103977901966,0.009437855044928,0.011520564324935,-0.000252786751739,26.3315492030035,4.83942286309892,-29.4415500414412
11.5,-4.89578477428497,5.0289983648171,1.05648813013021,-1.01531420644899,-0.569198957143713,9.96518256195209,-0.544053348680192,-7.71659795560146,0.007941059135683,0.010615541166248,-7.63508190785593E-05,16.4553262977415,17.3690093010344,-17.544558712782
11.6,-5.31341234984585,5.18188004816589,1.05389407335085,-1.02470628548012,-1.01081115012248,9.95665606919047,-0.694626875896311,-7.74193590991728,0.006819785498261,0.009695310544426,0.000223615470598,23.0439687782783,24.2924135141407,-20.8899216651432
11.7,-5.8016406793668,5.31421870991316,1.0392611625337,-1.04954928816535,-1.47250396116703,9.9458241790612,-0.844786246216144,-7.76706584976788,0.006003641465358,0.008887293220223,0.00080688381316,4.68302838993809,3.57609108747222,-14.5780806531099
11.8,-5.93490842511981,5.42020149918261,1.01748819755867,-1.00638031354519,-1.9193785229275,9.9326871773949,-0.994078045552378,-7.79194950021112,0.005905625413513,0.007734931898891,0.000849534351823,48.8724524133477,33.5111951767501,-10.4197962245395
11.9,-6.00897647578702,5.49602635798163,1.00362032571741,-0.901143945336358,-2.38554568706438,9.91718840144794,-1.1433176772886,-7.81668564684162,0.005665391292139,0.00575362245433,0.000899823711617,3.44760246713147,49.6928594480753,-21.9641482669266
12,-6.3885104979219,5.55619383732921,0.966838392286977,-0.681630405973153,-2.9170081335575,9.89942733078672,-1.29203868683037,-7.84118471656537,0.005729961691898,0.004776639516887,0.001705957683943,47.8160751188936,35.4594683976876,-4.77478277501756
12.1,-6.73046857360121,5.59148513946753,0.924280433834222,-0.915817376085216,-3.37489238919146,9.87923892971024,-1.44085473956941,-7.86567772659295,0.005401342385489,0.004989748388403,0.002220574551844,22.3117962503743,55.888394471117,-20.9131033068763
12.2,-6.62112497514909,5.59619436138624,0.866197315504722,-0.696240486838683,-3.89464804508819,9.85672143968274,-1.58915278738604,-7.89017481956607,0.00525171738393,0.003972236658531,0.00222788292645,30.6213911694927,39.7838400027536,-21.7531411947952
12.3,-6.52033469691158,5.57104863601843,0.795282381120572,-0.309629689134291,-4.25441594959025,9.83187346535819,-1.73717014464043,-7.91468102606436,0.005011362016288,0.003431890871928,0.002026665839096,11.1929529072273,14.375783453859,6.1126674914432
12.4,-6.32636873852327,5.51705104074562,0.711409097866169,-0.468979950081684,-4.75246955253412,9.80485482178893,-1.88436492687255,-7.9391287388343,0.005210412012084,0.003294972076239,0.001721387785378,50.8950385345133,53.9610372735375,4.78916887738039
12.5,-6.32902271750627,5.4402903422278,0.626243018931153,-0.620779553651432,-5.0406695290593,9.77554813133838,-2.03145826776804,-7.96370598289186,0.00506406675214,0.00384997940447,0.002031306586179,22.9363966703719,45.7518132126328,-24.3813543633434
12.6,-6.10387395466981,5.32201539131266,0.536488367499369,-0.570242478955593,-5.38884696374189,9.74406694786715,-2.17771589761108,-7.98838269278471,0.005273368082201,0.004950834675373,0.001592380492778,4.41801320161043,6.21886886607489,-5.28892728676547
12.7,-5.67053706484494,5.18358018341502,0.428319205581398,-0.233139924821148,-5.5375865978943,9.71033028993417,-2.32358167321797,-8.01327138111699,0.005340162447698,0.006003462239476,0.001311519154179,26.980094621951,-21.2647206260593,-27.9802032428039
12.8,-5.35220216987196,5.01676447319177,0.318604535174393,-0.407169088323269,-5.58789266704599,9.67424691618412,-2.46946247035637,-8.03847246493393,0.004802694557618,0.007552552352672,0.001635848639465,13.9849097656972,-1.00909538606867,-8.13928650260886
12.9,-5.06937906082792,4.81895091321695,0.197496258094341,-0.48773537589689,-5.63094402097109,9.63582002192723,-2.61502096995569,-8.06396410457934,0.003950395520616,0.009346317837558,0.002391017346541,9.93796691235228,23.4110320658841,-33.5364035294211
13,-4.41566017933706,4.59434349926686,0.075848028688351,-0.055752837745201,-5.5788736693391,9.5951650105339,-2.75964650743855,-8.08964277852271,0.003371827722592,0.010674934113206,0.002778472557198,39.7145321733556,3.10321017512466,-7.49662109689626
13.1,-3.87061436872414,4.34791585190271,-0.056063668159728,-0.250510652032734,-5.41440916481227,9.55228701384373,-2.90332164038958,-8.11544933254684,0.003054783533388,0.012001913757641,0.003703631502151,10.0450122098201,-17.9622041392652,-18.2742320257166
13.2,-3.39180854661074,4.0753937984179,-0.185242951113117,0.022458873323619,-5.31273721264131,9.5070948825333,-3.04626527578487,-8.14140041339614,0.002722956197936,0.01361893049889,0.005195097933032,20.6389564047536,27.8493644375284,0.076830522282189
13.3,-2.66795800873169,3.76673551849565,-0.323163836005392,0.022373567806965,-4.90816276627125,9.45960272814569,-3.18823750452703,-8.16745146606212,0.002569716616282,0.01457229056126,0.00603099989881,12.3440002078665,13.0054002297051,-6.71677399320064
13.4,-2.15637312984053,3.44758852791049,-0.464348803562042,-0.13097188351106,-4.59592018463437,9.40953667509135,-3.33012198188177,-8.19366801236935,0.001629980106763,0.014122390724022,0.006870058263585,28.3010743722874,36.0003825175519,4.10281542875592
13.5,-1.39947165088244,3.10053413366972,-0.605207135510679,-0.234709654461743,-4.075731613326,9.35741417066775,-3.47065323256395,-8.21967810559049,0.001271405413581,0.013746428622335,0.008026905334334,16.8849058850247,-4.11019923864663,-2.43284823687084
13.6,-0.797240495946222,2.73741213432783,-0.745020130290432,-0.283883442677024,-3.49437424098449,9.30256643607301,-3.61144961427735,-8.24574751837482,-0.000317410125926,0.012879713109086,0.008428304985055,19.2535371186994,-54.4883862831225,10.597948516955
13.7,-0.078209320434179,2.35522408580091,-0.891428936361865,-0.336116082574342,-2.8664509408101,9.24592006012596,-3.75044692532248,-8.27143888835896,-0.000873444371568,0.011036092681692,0.006962801565804,-7.41484778153077,-28.2475476194368,-16.4851581104175
13.8,0.64097127141568,1.9484277709661,-1.03484209500369,-0.43660906731171,-2.33057502014815,9.18824677811694,-3.88641430995894,-8.29642624534023,0.001037783380826,0.008710182121699,0.005474844761777,27.82804289637,47.0483532327322,30.1069176505345
13.9,1.19321206004678,1.53824119708239,-1.1687879227505,-0.505570536456257,-1.63943507614029,9.12864226574626,-4.0217113881889,-8.32111574556834,0.002832020731266,0.006143113656633,0.004614051570702,7.30508184640349,-8.42401140371785,4.10198607387436
14,1.91230943642863,1.11111470038904,-1.29907592801323,-0.731680208448123,-0.937088363217618,9.0668463495887,-4.15676864271668,-8.34556823693141,0.003979286126298,0.002673607459752,0.003402205897994,-29.6199249311567,-0.088081842657376,12.9333560991757
14.1,2.45961735822287,0.678649133311689,-1.43227380513128,-0.720027800148294,-0.207913835650389,9.00297548294985,-4.2912578462837,-8.36967239383374,0.00481140458283,-0.000651695774497,0.0003135071284,3.13036774419222,-26.1781983417813,-21.8099942606631
14.2,3.04391899311601,0.231234668820764,-1.54632610348502,-1.09904619394449,0.358585789257172,8.93674377775572,-4.42603683058903,-8.39364343784721,0.004385929372338,-0.003296199536768,-0.004011045073466,12.5514396170372,11.4725126558414,-29.6506983781396
14.3,3.5392055689707,-0.213203005057001,-1.64662643745292,-0.996088068915589,1.1367179194492,8.86895825401677,-4.55988674620421,-8.41730377657601,0.004148814455973,-0.008446588927489,-0.008478019030518,7.93134621983621,3.42569148166297,-23.8289333621067
14.4,4.05682747490141,-0.676095243816585,-1.75624224617617,-1.12034675174379,1.85987069003877,8.79988190757389,-4.69237684767325,-8.4403616612041,0.004631678287453,-0.015732141835509,-0.012371315339738,7.91677484982279,41.5834784179273,-19.3930582582265
14.5,4.49306211894715,-1.13201542327316,-1.84476236084432,-0.844329481409972,2.58572878546753,8.7287626713394,-4.8248602953845,-8.46294117107936,0.00427704868202,-0.020316162207732,-0.012626944043554,-0.71798033541405,16.1251066973676,-41.5806043357376
14.6,4.98669873641717,-1.57281819284723,-1.91874757344854,-1.21935948896698,3.24295044520493,8.65626515266429,-4.95533124477913,-8.48503549036177,0.005112181400152,-0.021790748396188,-0.010195691209612,35.2052914006831,50.1461182551413,-5.63958392122383
14.7,5.1391511910363,-2.01247941311937,-1.97915917300778,-1.18580340936371,3.89244771114459,8.58116771744974,-5.08496067554488,-8.50730045482627,0.005380352977932,-0.021195276488799,-0.007588590241474,-12.7921044581338,-5.27750075266175,17.1892547000302
14.8,5.36831810954078,-2.43933889304949,-2.02653851672555,-1.08931219284498,4.21427145147094,8.50396114835923,-5.21259599447761,-8.52982382911865,0.006230913754126,-0.020949241021497,-0.00515245367282,44.1696684074117,32.3789015979048,-10.2753701760746
14.9,5.53890130336262,-2.86579236203744,-2.0734704119628,-0.782128440957158,4.63357182869896,8.4247589627545,-5.33807647451408,-8.55265766187905,0.007786360726076,-0.01838294771821,-0.003682841123265,-18.3757152300594,33.4472976800013,-31.9154551876543
15,5.74894804731735,-3.27728373376173,-2.06381676774802,-0.784509786239434,5.02281247582502,8.34322625884157,-5.4622361538268,-8.57616757777535,0.009057930721291,-0.013988770231748,-0.002741071756759,-0.733573327220759,19.9191057764204,3.90841902289325
15.1,5.37133735260497,-3.67753216157533,-2.06971328111858,-0.898464779851684,5.42145245681386,8.2593118671893,-5.5854375413981,-8.60051318024111,0.009643901545439,-0.009360074161526,-0.002143369017502,9.76885038772096,34.6557460832574,16.6243595539512
15.2,5.39964783756563,-4.05727069760248,-2.04467166125346,-0.72410085536844,5.69866380903009,8.17210969220424,-5.70920389774942,-8.62609716504931,0.007691434998791,-0.002728734815412,-0.003032048703236,20.0068945828216,44.5534525189579,-13.1836958906341
15.3,5.3993176661817,-4.42335019814881,-1.99709684191645,-0.57288129385136,5.98853001998181,8.08201085423449,-5.83324718078274,-8.65283273688314,0.003637831481603,8.31868445533136E-05,-0.004083074782268,47.204707936159,-17.3797128671823,-48.3766175310444
15.4,5.08323633750474,-4.76039727962271,-1.96225253780505,-0.272947592654484,5.83549667189723,7.98969504154086,-5.95675281556528,-8.68009940998602,-0.001392452514216,0.000309161873918,-0.005077018530527,24.5152649871489,10.2389328610089,-10.6378414113343
15.5,4.80366913699024,-5.08506900095346,-1.89885821790648,0.094267718403669,6.0920597136763,7.89645215111449,-6.07799821651857,-8.7071219464101,-0.005171108142112,-0.000538075993814,-0.004939158593817,-3.92523972414844,1.93783790627208,22.8765337645265
15.6,4.61143449291148,-5.3693983512169,-1.81779336062451,0.209598372761891,6.06018190479599,7.80292411126565,-6.19606156271592,-8.73347518908884,-0.006548884719451,-0.002228094603008,-0.004334412450681,-36.2819661234275,33.5939897791699,-31.146566916469
15.7,4.17768198549924,-5.63235660385469,-1.72347387297855,0.195624070207763,6.04162059101043,7.70938177820873,-6.31046148458228,-8.75898170095295,-0.004993079077512,-0.002533511845907,-0.00412137003763,-13.7530787616986,-0.127792494337249,-40.2660771397012
15.8,3.86486889049311,-5.8719143035069,-1.58006943890591,0.841628882614244,5.98742543505669,7.61588792307252,-6.4212314213732,-8.78380704254749,-0.000554970262058,-0.001460960056997,-0.004350235947055,25.4394924528907,32.1331626441802,-21.7985498790646
15.9,3.41248241870478,-6.09040387813652,-1.43813689152684,0.974184359991492,5.74104653848133,7.52153407569167,-6.5296625211153,-8.8083933488348,0.005105988828532,0.000441458859174,-0.003459057948158,12.9080367305987,-17.4019635576844,-8.63821337176284
16,3.09696094679932,-6.27214306726644,-1.28021486405631,1.3326636434979,5.50047567177864,7.42539885599857,-6.63685739625936,-8.83308841195763,0.010482303449508,0.001206409939863,-0.001154484863367,-2.00248704838852,59.9422582505756,10.4712296457186
16.1,2.13001081518715,-6.42061412364415,-1.10459715815713,1.75794745207951,5.29216383628074,7.32631675309229,-6.7438951769483,-8.85809424042108,0.013945653767209,0.001509561796201,0.002525038071855,35.9177290482085,37.0573720860369,-9.94635713330928
16.2,1.23077407504112,-6.53251136109317,-0.913299844066931,2.00373900037979,5.02495437134063,7.22295864424436,-6.85190196737836,-8.88365697280082,0.013709953418492,0.001874880152713,0.00515115795018,39.9194560942551,19.1683225621584,-31.3115325497464
16.3,0.694623622833988,-6.6175204013139,-0.70586076487162,2.45302078649366,4.6753882244877,7.11630794291216,-6.95973854143017,-8.9094897770282,0.011262689635642,0.0014174814774,0.006251589225221,-8.16043469661405,4.4536845631901,6.8050013109394
16.4,-0.012786968663492,-6.66240122005506,-0.488007782225152,2.86396536289089,4.34709678726905,7.00728573949185,-7.06667801526287,-8.93531533355243,0.007758238046337,0.000533567961972,0.005975591250068,-10.4777705827205,19.6284329587377,-24.4222481115412
16.5,-0.712325905660756,-6.69501934319274,-0.258824154395046,3.31551795589602,4.13430140456036,6.89742115570075,-7.17147337919422,-8.96080052982394,0.005156656771451,0.00060830532587,0.005855009855185,23.5944775093595,-24.152258688089,38.455747504627
16.6,-1.48351882891677,-6.68324800813588,-0.010002622033878,3.02207828610966,4.08473718792045,6.78672969580542,-7.27425971501878,-8.98604034645965,0.003335121881394,0.000551219922493,0.004456654117322,5.38452883558295,11.9595909014361,-23.8479923072442
16.7,-2.01643546934813,-6.64922095157722,0.240789342063237,3.93050274609327,3.86570211979045,6.67472001452632,-7.37562452984792,-9.0111961057314,0.00149489186007,0.000925118935405,0.001808618442784,-6.02951059226304,65.4707852864385,25.2213943329226
16.8,-2.66482425536016,-6.58061873978697,0.505326207320674,3.94626408838844,3.63726297914053,6.56152632298815,-7.47570465257598,-9.03634895438872,-0.000387488844587,0.001728473705947,-0.00113758867158,50.6554563125501,-0.467373430963512,4.29271181524729
